criterion,splitter,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,random_state,max_leaf_nodes,min_impurity_decrease,min_impurity_split,class_weight,ccp_alpha,score,AOD,TPR,FPR,counter,timer,write_file
gini,best,,3,3,0.39551549298464145,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,755,276.46571493148804,"./trained_models/decisionTree_bank_1_gini_best_None_3_3_0.39551549298464145_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,3,3,0.2700428887439034,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,756,276.82586789131165,"./trained_models/decisionTree_bank_1_gini_best_None_3_3_0.2700428887439034_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,3,3,0.2700428887439034,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,757,277.1834454536438,"./trained_models/decisionTree_bank_1_gini_best_None_3_3_0.2700428887439034_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,3,3,0.2700428887439034,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,758,277.542090177536,"./trained_models/decisionTree_bank_1_gini_best_None_3_3_0.2700428887439034_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,3,2,0.2700428887439034,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,759,277.90217638015747,"./trained_models/decisionTree_bank_1_gini_best_None_3_2_0.2700428887439034_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,3,2,0.2700428887439034,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,760,278.2617883682251,"./trained_models/decisionTree_bank_1_gini_best_None_3_2_0.2700428887439034_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,2,3,0.15380751688104288,auto,2019,,0.0,0.0,,0.8055989322896632,0.8827744846500929,0.0,0.0,0.0,761,278.61694717407227,"./trained_models/decisionTree_bank_1_gini_random_None_2_3_0.15380751688104288_auto_2019_None_0.0_None_0.8055989322896632.pkl"
gini,best,,3,2,0.2700428887439034,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,762,278.97691535949707,"./trained_models/decisionTree_bank_1_gini_best_None_3_2_0.2700428887439034_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,3,2,0.02403019152762289,auto,2019,,0.0,0.0,,0.0,0.8882597540475979,0.02702604382384061,0.046438498771155995,0.007613588876525227,763,279.3435609340668,"./trained_models/decisionTree_bank_1_gini_best_None_3_2_0.02403019152762289_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,2,0.02403019152762289,auto,2019,,0.0,0.0,,0.0,0.8882597540475979,0.02702604382384061,0.046438498771155995,0.007613588876525227,764,279.71122908592224,"./trained_models/decisionTree_bank_1_gini_best_None_2_2_0.02403019152762289_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,2,0.02403019152762289,auto,2019,,0.0,0.0,,0.0,0.8882597540475979,0.02702604382384061,0.046438498771155995,0.007613588876525227,765,280.07958340644836,"./trained_models/decisionTree_bank_1_gini_best_None_2_2_0.02403019152762289_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,2,0.02403019152762289,auto,2019,,0.0,0.0,,0.0,0.8882597540475979,0.02702604382384061,0.046438498771155995,0.007613588876525227,766,280.449830532074,"./trained_models/decisionTree_bank_1_gini_best_None_2_2_0.02403019152762289_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,2,0.02403019152762289,auto,2019,,0.0,0.0,,0.0,0.8882597540475979,0.02702604382384061,0.046438498771155995,0.007613588876525227,767,280.8172495365143,"./trained_models/decisionTree_bank_1_gini_best_None_2_2_0.02403019152762289_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,2,0.02403019152762289,auto,2019,,0.0,0.0,,0.0,0.8882597540475979,0.02702604382384061,0.046438498771155995,0.007613588876525227,768,281.1863679885864,"./trained_models/decisionTree_bank_1_gini_best_None_2_2_0.02403019152762289_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,2,0.02403019152762289,auto,2019,,0.0,0.0,,0.0,0.8882597540475979,0.02702604382384061,0.046438498771155995,0.007613588876525227,769,281.55524134635925,"./trained_models/decisionTree_bank_1_gini_best_None_2_2_0.02403019152762289_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,2,2,0.02403019152762289,auto,2019,,0.0,0.0,,0.0,0.8882597540475979,0.02702604382384061,0.046438498771155995,0.007613588876525227,770,281.92431378364563,"./trained_models/decisionTree_bank_1_gini_best_None_2_2_0.02403019152762289_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,2,2,0.02403019152762289,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,771,282.2820405960083,"./trained_models/decisionTree_bank_1_gini_random_None_2_2_0.02403019152762289_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,2,2,0.20097053310967194,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,772,282.639554977417,"./trained_models/decisionTree_bank_1_gini_random_None_2_2_0.20097053310967194_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,2,1,0.20097053310967194,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,773,282.9942557811737,"./trained_models/decisionTree_bank_1_gini_random_None_2_1_0.20097053310967194_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,2,1,0.20097053310967194,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,774,283.35020112991333,"./trained_models/decisionTree_bank_1_gini_random_None_2_1_0.20097053310967194_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,4,1,0.20097053310967194,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,775,283.7036144733429,"./trained_models/decisionTree_bank_1_gini_random_None_4_1_0.20097053310967194_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,4,1,0.20097053310967194,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,776,284.05987644195557,"./trained_models/decisionTree_bank_1_gini_random_None_4_1_0.20097053310967194_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,4,1,0.20097053310967194,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,777,284.4178922176361,"./trained_models/decisionTree_bank_1_gini_random_None_4_1_0.20097053310967194_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.20097053310967194,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,778,284.78265833854675,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.20097053310967194_auto_2019_None_0.0_None_0.0.pkl"
gini,random,18,4,4,0.05037858774717,auto,2019,,0.0,0.0,,0.42303701915870473,0.8827744846500929,0.0,0.0,0.0,779,285.13701820373535,"./trained_models/decisionTree_bank_1_gini_random_18_4_4_0.05037858774717_auto_2019_None_0.0_None_0.42303701915870473.pkl"
gini,best,,4,1,0.20097053310967194,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,780,285.4975016117096,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.20097053310967194_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.20097053310967194,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,781,285.8577284812927,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.20097053310967194_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.03390245895428591,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,782,286.22336888313293,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.03390245895428591_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.03390245895428591,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,783,286.5910265445709,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.03390245895428591_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.03390245895428591,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,784,286.96317744255066,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.03390245895428591_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.03390245895428591,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,785,287.33169078826904,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.03390245895428591_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.03390245895428591,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,786,287.69810247421265,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.03390245895428591_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.010012532041989382,auto,2019,,0.0,0.0,,0.0,0.8892329470052198,0.02172767325225169,0.04171630337958937,0.0017390431249140123,787,288.0692629814148,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.010012532041989382_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.010012532041989382,auto,2019,,0.0,0.0,,0.0,0.8892329470052198,0.02172767325225169,0.04171630337958937,0.0017390431249140123,788,288.44181871414185,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.010012532041989382_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,2,0.010012532041989382,auto,2019,,0.0,0.0,,0.0,0.8892329470052198,0.02172767325225169,0.04171630337958937,0.0017390431249140123,789,288.8137662410736,"./trained_models/decisionTree_bank_1_gini_best_None_4_2_0.010012532041989382_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,4,2,0.010012532041989382,auto,2019,,0.0,0.0,,0.0,0.8833053171724321,0.042116525714941525,0.07245350247378643,0.011779548956096614,790,289.188907623291,"./trained_models/decisionTree_bank_1_entropy_best_None_4_2_0.010012532041989382_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,4,2,0.010012532041989382,auto,2019,,0.0,0.0,,0.0,0.8833053171724321,0.042116525714941525,0.07245350247378643,0.011779548956096614,791,289.56021904945374,"./trained_models/decisionTree_bank_1_entropy_best_None_4_2_0.010012532041989382_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,4,2,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,792,289.9186909198761,"./trained_models/decisionTree_bank_1_entropy_best_None_4_2_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,4,2,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,793,290.2750470638275,"./trained_models/decisionTree_bank_1_entropy_best_None_4_2_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,4,2,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,794,290.6355097293854,"./trained_models/decisionTree_bank_1_entropy_best_None_4_2_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,4,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,795,290.9913423061371,"./trained_models/decisionTree_bank_1_entropy_best_None_4_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,4,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,796,291.35031175613403,"./trained_models/decisionTree_bank_1_entropy_best_None_4_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,797,291.70688939094543,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,7,5,1,0.051220861947732545,sqrt,2019,,0.0,0.0,,0.7446568746544495,0.8827744846500929,0.0,0.0,0.0,798,292.08238554000854,"./trained_models/decisionTree_bank_1_entropy_best_7_5_1_0.051220861947732545_sqrt_2019_None_0.0_None_0.7446568746544495.pkl"
gini,best,,4,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,799,292.4393672943115,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,800,292.7973561286926,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,4,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,801,293.1528615951538,"./trained_models/decisionTree_bank_1_gini_best_None_4_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,4,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,802,293.50966238975525,"./trained_models/decisionTree_bank_1_entropy_best_None_4_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,3,3,0.42277579873215454,sqrt,2019,,0.0,0.0,,0.667713225040559,0.8827744846500929,0.0,0.0,0.0,803,293.86519408226013,"./trained_models/decisionTree_bank_1_entropy_best_None_3_3_0.42277579873215454_sqrt_2019_None_0.0_None_0.667713225040559.pkl"
entropy,best,,4,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,804,294.22063159942627,"./trained_models/decisionTree_bank_1_entropy_best_None_4_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,4,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,805,294.5801520347595,"./trained_models/decisionTree_bank_1_entropy_best_None_4_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,806,294.9409987926483,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,807,295.29921674728394,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,808,295.65704798698425,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,809,296.0117509365082,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,810,296.3682291507721,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,811,296.7255380153656,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,812,297.08390259742737,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,813,297.4454255104065,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,814,297.8065800666809,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.44065711815884834,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,815,298.16261291503906,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.44065711815884834_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.16772434546871015,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,816,298.52736592292786,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.16772434546871015_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.16772434546871015,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,817,298.8894579410553,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.16772434546871015_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.16772434546871015,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,818,299.25028800964355,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.16772434546871015_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.16772434546871015,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,819,299.61044812202454,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.16772434546871015_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.060098375573240784,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,820,299.974023103714,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.060098375573240784_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.060098375573240784,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,821,300.3365454673767,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.060098375573240784_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.060098375573240784,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,822,300.7019536495209,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.060098375573240784_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.060098375573240784,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,823,301.06535243988037,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.060098375573240784_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.060098375573240784,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,824,301.4293510913849,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.060098375573240784_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.060098375573240784,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,825,301.7897801399231,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.060098375573240784_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.060098375573240784,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,826,302.15578150749207,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.060098375573240784_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,1,0.47238538229848454,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,827,302.5127172470093,"./trained_models/decisionTree_bank_1_entropy_best_None_5_1_0.47238538229848454_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,5,1,0.47238538229848454,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,828,302.8671672344208,"./trained_models/decisionTree_bank_1_entropy_random_None_5_1_0.47238538229848454_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,5,1,0.47238538229848454,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,829,303.22141695022583,"./trained_models/decisionTree_bank_1_entropy_random_None_5_1_0.47238538229848454_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,5,1,0.47238538229848454,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,830,303.57836961746216,"./trained_models/decisionTree_bank_1_entropy_random_None_5_1_0.47238538229848454_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,13,3,1,0.4247558394087456,sqrt,2019,,0.0,0.0,,0.11252541131052197,0.8827744846500929,0.0,0.0,0.0,831,303.937406539917,"./trained_models/decisionTree_bank_1_entropy_best_13_3_1_0.4247558394087456_sqrt_2019_None_0.0_None_0.11252541131052197.pkl"
entropy,random,,5,1,0.47238538229848454,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,832,304.29056334495544,"./trained_models/decisionTree_bank_1_entropy_random_None_5_1_0.47238538229848454_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,6,5,1,0.47238538229848454,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,833,304.6418249607086,"./trained_models/decisionTree_bank_1_entropy_random_6_5_1_0.47238538229848454_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,20,5,1,0.47238538229848454,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,834,304.9978005886078,"./trained_models/decisionTree_bank_1_entropy_random_20_5_1_0.47238538229848454_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,11,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,835,305.3535294532776,"./trained_models/decisionTree_bank_1_entropy_random_11_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,8,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,836,305.70991015434265,"./trained_models/decisionTree_bank_1_entropy_random_8_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,18,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,837,306.0649769306183,"./trained_models/decisionTree_bank_1_gini_random_18_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,11,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,838,306.4229643344879,"./trained_models/decisionTree_bank_1_gini_random_11_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,6,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,839,306.7812225818634,"./trained_models/decisionTree_bank_1_gini_random_6_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,10,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,840,307.1384880542755,"./trained_models/decisionTree_bank_1_gini_random_10_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,18,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,841,307.49310398101807,"./trained_models/decisionTree_bank_1_gini_random_18_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,7,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,842,307.8537290096283,"./trained_models/decisionTree_bank_1_gini_random_7_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,17,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,843,308.21292304992676,"./trained_models/decisionTree_bank_1_gini_random_17_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,best,11,2,5,0.25623249084618177,sqrt,2019,,0.0,0.0,,0.14881484800333047,0.8827744846500929,0.0,0.0,0.0,844,308.5719373226166,"./trained_models/decisionTree_bank_1_gini_best_11_2_5_0.25623249084618177_sqrt_2019_None_0.0_None_0.14881484800333047.pkl"
gini,random,,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,845,308.92999291419983,"./trained_models/decisionTree_bank_1_gini_random_None_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,846,309.28698992729187,"./trained_models/decisionTree_bank_1_gini_random_None_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,847,309.6410632133484,"./trained_models/decisionTree_bank_1_gini_random_None_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,17,2,2,0.2573705907202345,log2,2019,,0.0,0.0,,0.8286094545166374,0.8827744846500929,0.0,0.0,0.0,848,309.99601435661316,"./trained_models/decisionTree_bank_1_gini_random_17_2_2_0.2573705907202345_log2_2019_None_0.0_None_0.8286094545166374.pkl"
gini,random,,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,849,310.3517837524414,"./trained_models/decisionTree_bank_1_gini_random_None_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,850,310.7128357887268,"./trained_models/decisionTree_bank_1_gini_random_None_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,851,311.07192373275757,"./trained_models/decisionTree_bank_1_gini_random_None_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,852,311.4330794811249,"./trained_models/decisionTree_bank_1_gini_random_None_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,853,311.7927448749542,"./trained_models/decisionTree_bank_1_gini_random_None_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,random,,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,854,312.15366411209106,"./trained_models/decisionTree_bank_1_gini_random_None_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8848093426523932,0.00225340848927817,0.0031123560535325223,0.001394460925023818,855,312.5193955898285,"./trained_models/decisionTree_bank_1_gini_best_None_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
gini,best,,5,1,0.028148176501071508,auto,2019,,0.0,0.0,,0.0,0.8848093426523932,0.00225340848927817,0.0031123560535325223,0.001394460925023818,856,312.8905575275421,"./trained_models/decisionTree_bank_1_gini_best_None_5_1_0.028148176501071508_auto_2019_None_0.0_None_0.0.pkl"
